Time,Node,AC,Link0_Score,Link1_Score,ChosenLink,Switched,L0_Delay,L1_Delay,L0_Jitter,L1_Jitter,L0_Loss,L1_Loss,L0_Tp,L1_Tp
11.4609,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.461,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.461,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.461,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4611,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4611,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4611,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4612,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4612,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4613,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4613,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4613,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4614,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4614,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4614,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4615,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4615,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4616,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4616,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4617,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4617,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4617,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4617,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4618,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4618,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4619,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4619,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.462,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.462,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.462,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4621,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4621,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4621,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4622,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4622,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4623,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4623,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4623,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4624,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4624,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4624,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4625,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4625,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4626,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4626,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4626,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4627,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4627,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4627,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4628,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4628,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4629,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4629,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.463,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.463,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.463,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.463,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4631,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4631,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4632,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4632,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4633,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4633,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4633,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4634,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4634,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4634,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4635,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4635,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4636,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4636,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4636,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4637,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4637,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4637,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4638,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4638,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4639,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4639,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.464,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.464,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.464,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.464,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4641,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4641,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4642,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4642,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4643,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4643,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4643,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4644,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4644,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4644,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4645,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4645,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4646,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4646,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4646,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4647,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4647,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4647,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4648,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4648,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4649,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4649,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.465,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.465,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.465,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.465,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4651,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4651,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4652,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4652,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4653,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4653,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4653,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4654,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4654,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4654,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4655,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4655,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4656,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4656,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4656,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4657,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4657,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4657,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4658,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4658,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4659,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4659,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.466,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.466,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.466,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.466,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4661,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4661,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4662,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4662,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4663,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4663,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4663,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4664,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4664,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4664,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4665,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4665,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4666,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4666,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4666,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4667,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4667,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4667,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4668,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4668,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4669,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4669,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.467,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.467,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.467,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.467,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
11.4671,AP,3,0.963976,1.04364,1,0,0,0,0,0,0,0,0,158.665
11.4671,AP,2,0.618661,1.04598,1,0,0,0,0,0,0,0,0,155.139
